MCT_NM,OP_YMD,ADDR,pk
제주탐라만두,20210520,제주 제주시 한림읍 협재리 2447-27번지 B동 1층,7089
제주탐몽,20220831,제주 서귀포시 법환동 32-7번지 2층,7090
제주태원,20011013,제주 제주시 일도이동 330-14번지 1층,7091
제주통돼지바베큐,20150119,제주 제주시 외도이동 285번지,7092
제주통시,20150318,제주 제주시 아라일동 2408-12번지 1층,7093
제주통큰장어,20150421,제주 제주시 이도이동 410번지,7094
제주통큰장어별관,20200513,제주 제주시 이도이동 410번지 2층,7095
제주판타스틱버거,20170412,제주 서귀포시 표선면 토산리 448-11번지 1층,7096
제주펫스쿨,20171207,제주 서귀포시 대정읍 신도리 7번지 2층,7097
제주포램,20200323,제주 제주시 연동 1484-5번지 연동,7098
제주포램,20230410,제주 제주시 연동 1484-5번지 연동,7099
제주포레스트주식회사 포메인제주노형점,20200420,제주 제주시 노형동 3783-2번지 3층,7100
제주포차,20201007,제주 제주시 이도이동 1767-32번지 3층,7101
제주포차제주의노을,20221109,제주 제주시 한림읍 귀덕리 4169-4번지 1층,7102
제주푸줏간,20210715,"제주 서귀포시 안덕면 동광리 1602번지 1103호, 1104호",7103
제주풍년식당,20190510,제주 제주시 삼양이동 2128-9번지 대웅빌라 101호,7104
제주풍천가 주식회사,20150316,제주 제주시 연동 493-3번지,7105
제주하늘집,20171122,제주 제주시 한림읍 옹포리 588-2번지 1층,7106
제주하멜,20161103,제주 제주시 노형동 3814-1번지 1층,7107
제주하이루탕후루,20230921,제주 서귀포시 서귀동 271-40번지 1층,7108
제주한라국수,20110705,제주 서귀포시 중문동 2048-1번지,7109
제주한라대학교 (카페써티에잇),20171012,제주 제주시 노형동 1534번지,7110
제주한라대학교(제주한라더커먼스),20171012,제주 제주시 노형동 1534번지,7111
제주한면가 본점,20220117,제주 제주시 조천읍 선흘리 2503-9번지 1층,7112
제주한양,20210201,제주 서귀포시 강정동 207-12번지 1층,7113
제주한우앤돈본점,20160608,제주 제주시 오라삼동 2271-1번지 1층,7114
제주한잔 세화,20211014,제주 제주시 구좌읍 세화리 3642번지 1호,7115
제주한잔 한화리조트제주점,20230707,제주 제주시 회천동 3-16번지 한화리조트 1층 104호,7116
제주한치빵우도점,20230531,제주 제주시 우도면 연평리 1200-7번지 1층,7117
제주할망뚝배기,20120725,제주 서귀포시 서귀동 759-10번지,7118
제주할망밥상,20220802,제주 서귀포시 안덕면 화순리 776-6번지 안덕면,7119
제주할망밥상 표선점,20191108,제주 서귀포시 표선면 표선리 1010-5번지 1층,7120
제주할망밥상모슬포점,20170613,제주 서귀포시 대정읍 하모리 2126-1번지 1층,7121
제주할망밥상애월점,20200910,제주 제주시 애월읍 하귀1리 118-3번지 1층,7122
제주할망밥상표선점,20230621,제주 서귀포시 표선면 표선리 1010-5번지 1층,7123
제주함덕장어,20230412,제주 제주시 조천읍 함덕리 955-8번지 1층,7124
제주함덕흑돼지왕표고기,20231013,제주 제주시 조천읍 함덕리 1270-1번지 1층,7125
제주해도미락애월점,20210406,제주 제주시 애월읍 애월리 2467번지 제1동2층,7126
제주해룡,20200604,제주 제주시 봉개동 2423-13번지,7127
제주해물궁 이호테우점,20220818,제주 제주시 이호이동 1584번지 1층,7128
제주해장국제주공항점,20230405,제주 제주시 도두일동 2613-1번지 2호 3층,7129
제주해조네보말성게전문점,20160502,제주 서귀포시 안덕면 창천리 876-4번지,7130
제주해풍횟집,20120516,제주 서귀포시 서귀동 660-8번지 제주해풍,7131
제주향토음식점,20220329,제주 제주시 용담이동 2002번지 4층,7132
제주허브동산,20030730,제주 서귀포시 표선면 2596-1번지,7133
제주혁이네해장국,20220701,제주 서귀포시 신효동 1287-1번지 1층,7134
제주협재리식당,20221026,제주 제주시 한림읍 협재리 1658-1번지 1층,7135
제주협재흑돼지촌,20230407,제주 제주시 한림읍 동명리 1858번지 1층,7136
제주형제분식,20230206,제주 제주시 삼양이동 2181-4번지 1층,7137
제주혼디,20221122,제주 서귀포시 성산읍 고성리 490-11번지 1층,7138
제주홀릭카페,20180702,제주 제주시 애월읍 광령리 100-3번지 1층 3호,7139
제주화연이네,20070529,제주 제주시 애월읍 고내리 1166번지,7140
제주황금콩밭,20170515,제주 제주시 구좌읍 한동리 1150-9번지 1층,7141
제주황돈,20230703,제주 제주시 노형동 286-1번지 1층,7142
제주회춘 본점,20190906,제주 제주시 삼양이동 2129-7번지 1층,7143
제주횟집,20210630,제주 제주시 용담삼동 1003-9번지 4층,7144
제주횟집애월밤바다,20221208,제주 제주시 애월읍 하귀1리 229-1번지 1층,7145
제주훈도애월흑돼지,20230918,제주 제주시 애월읍 애월리 2482-1번지 1층,7146
제주흑돈만두,20170510,제주 서귀포시 성산읍 고성리 2747-27번지,7147
제주흑돈세상 수라간표선직영점,20190927,제주 서귀포시 표선면 표선리 45-1번지 1층,7148
제주흑돈세상수라간,20120727,제주 서귀포시 서홍동 8051번지,7149
제주흑돈시백돈면,20210427,제주 서귀포시 안덕면 서광리 122번지 2동,7150
제주흑돼지마씸,20220503,제주 제주시 삼도이동 1261-19번지 1층,7151
제주흑돼지와  전복본점,20120531,제주 서귀포시 월평동 233-1번지,7152
제주흑돼지표돈가,20220405,제주 서귀포시 표선면 표선리 40-33번지 1층,7153
제주흑돼지표돈가,20230605,제주 서귀포시 표선면 표선리 40-33번지 1층,7154
제주흑돼지풍화로김녕구좌본점,20230214,제주 제주시 구좌읍 김녕리 1223-9번지 1층,7155
제주흑우 주식회사,20220407,제주 제주시 아라일동 2082-1번지 A동 1층,7156
제주흑촌,20220623,제주 제주시 조천읍 함덕리 225-3번지 2층,7157
제주힐링돼지,20201013,제주 서귀포시 강정동 5009번지 1층 102호,7158
제주힘쎈숯불장어,20230421,제주 제주시 애월읍 하귀1리 188-5번지 1층,7159
제쭈,20210615,제주 서귀포시 동홍동 1075-1번지 1층,7160
제철별미,20190801,제주 제주시 노형동 911-4번지 1층,7161
제파,20200324,제주 제주시 구좌읍 월정리 482-5번지 1층,7162
제호,20190528,제주 제주시 이도이동 2014-1번지 1층,7163
젠,20140716,제주 서귀포시 안덕면 사계리 2032-7번지,7164
젤코바정낭,20230322,제주 제주시 애월읍 하귀2리 1927-3번지 애월읍,7165
졔주,20230421,제주 서귀포시 남원읍 태흥리 536-3번지 1층,7166
조가네돈갈비,20210910,제주 제주시 일도이동 68-12번지,7167
조가네소머리국밥,20090525,제주 제주시 일도일동 1103번지,7168
조간대,20220214,제주 제주시 구좌읍 김녕리 1274번지 1층,7169
조개구오,20220908,제주 서귀포시 동홍동 64-4번지 1층,7170
조개대가,20230223,제주 제주시 도두일동 2622-12번지 1층,7171
조개마당,20200914,제주 제주시 연동 261-27번지 1층,7172
조개모닥 본점,20221118,제주 제주시 구좌읍 종달리 452번지,7173
조근아지망,20100903,제주 제주시 외도일동 418-11번지,7174
조끄띠,20150325,제주 제주시 아라일동 6114-11번지,7175
조림명가,20080702,제주 서귀포시 서귀동 311-5번지,7176
조마루뼈다귀 서귀포점,20170224,제주 서귀포시 동홍동 422-2번지 1층,7177
조마루뼈다귀 시청점,20151230,제주 제주시 이도이동 1186-10번지 1층,7178
조마루뼈다귀 일도지구점,20161014,제주 제주시 일도이동 52-8번지,7179
조마루뼈다귀노형점,20190326,제주 제주시 노형동 2586-2번지,7180
조마루뼈다귀삼화지구점,20130712,제주 제주시 화북이동 968번지,7181
조마루뼈다귀서광점,20170517,제주 서귀포시 안덕면 서광리 1925-3번지,7182
조마루뼈다귀아라지구점,20160302,제주 제주시 아라일동 2338-3번지 1층,7183
조마루뼈다귀연동점,20180524,제주 제주시 연동 282-1번지 1층,7184
조마루뼈다귀용담,20090507,제주 제주시 용담이동 358-22번지,7185
조마루뼈다귀한림점,20200313,제주 제주시 한림읍 한림리 1450-14번지,7186
조마루뼈다귀함덕점,20180109,제주 제주시 조천읍 함덕리 1002-47번지,7187
조명탄 제주일도점,20230612,제주 제주시 일도이동 68번지,7188
조바기,20200403,제주 제주시 용담이동 625번지 1층,7189
조박사버섯칼국수,20040901,제주 제주시 노형동 1289-1번지,7190
조선양평해장국,20200915,제주 제주시 연동 273-16번지 1층,7191
조선옥,20180531,제주 제주시 연동 310-52번지,7192
조선제일국밥제주점,20200225,제주 제주시 봉개동 2013-3번지 1층,7193
조식,20210113,제주 제주시 애월읍 어음리 3459-1번지 1층,7194
조실장회센타,20201109,제주 제주시 이도이동 1018-12번지 1층,7195
조아라 아구찜 본점,20140602,제주 제주시 용담이동 796-23번지,7196
조아조아,20191004,제주 제주시 삼도일동 709-10번지,7197
조아찌,20170106,제주 제주시 이호일동 1962-4번지,7198
조약돌,20170627,제주 제주시 건입동 657-8번지,7199
조약돌,20230707,제주 제주시 건입동 657-8번지 1층,7200
조오타설렁탕,20120427,제주 제주시 노형동 1275-1번지 1층,7201
조은,20210427,제주 제주시 노형동 2732-2번지 1층,7202
조은기록,20220808,제주 제주시 한림읍 대림리 1449-1번지 1층,7203
조은님,20070416,제주 서귀포시 표선면 표선리 627번지,7204
조은빵,20180307,제주 제주시 아라일동 6118번지 1층 101호,7205
조은수산민물장어숯불구이,20200626,제주 제주시 도남동 726-1번지 1층,7206
조은이웃구이집,20140725,제주 제주시 연동 2303-8번지,7207
조천234,20200218,제주 제주시 조천읍 조천리 2320-6번지 1층,7208
조천고깃간,20200506,제주 제주시 조천읍 조천리 2229-1번지 1층,7209
조천깡통구이,20150209,제주 제주시 조천읍 함덕리 1015-3번지 1층,7210
조천면장국수,20220314,제주 제주시 조천읍 조천리 2531번지 1층,7211
조천밀밀면,20200714,제주 제주시 조천읍 와흘리 1468-2번지 1층,7212
조천연대해장국,20191029,제주 제주시 조천읍 조천리 2927번지 나동 1층,7213
조천한식뷔페,20221024,제주 제주시 조천읍 조천리 2203-11번지 2층,7214
조커,20231030,제주 제주시 이도이동 409-4번지 2층,7215
족발신선생일도점,20230803,제주 제주시 일도이동 68-9번지 1층,7216
족발신선생제주점,20220808,제주 제주시 연동 290-55번지 1층,7217
족발야시장 노형점,20190619,제주 제주시 노형동 1280-1번지 1층,7218
족발야시장 일도점,20200324,제주 제주시 일도이동 68-9번지 1층,7219
족발왕,20230424,제주 서귀포시 대정읍 하모리 560-7번지,7220
족발이닭엄마네식당,20200527,제주 서귀포시 강정동 2503-1번지 B동,7221
족풍,20151120,제주 제주시 아라일동 6126번지 1층,7222
족황상제표선점,20221223,제주 서귀포시 표선면 표선리 472번지 1층,7223
존맛식당,20210825,제주 제주시 조천읍 함덕리 1013번지 2층,7224
좀녀마을,20070305,제주 제주시 연동 303-45번지,7225
종달돈가,20180418,제주 제주시 구좌읍 종달리 1094번지 1층,7226
종달리엔심야식당,20210513,제주 제주시 구좌읍 종달리 1935-1번지 1층,7227
종달미소,20200715,제주 제주시 구좌읍 종달리 1887-3번지,7228
종달빛,20210413,제주 제주시 도남동 908-12번지 1층,7229
종달삐삐통닭,20201007,제주 제주시 구좌읍 종달리 486-5번지,7230
종달사거리,20230331,제주 제주시 구좌읍 종달리 789번지 1층,7231
종달아구찜,20170417,제주 제주시 구좌읍 종달리 915번지 1층,7232
종달해녀의집,20120803,제주 제주시 구좌읍 종달리 478-14번지,7233
종로3가감자탕,20021107,제주 제주시 삼도이동 20-9번지,7234
종로3가감자탕,20200909,제주 제주시 연동 251-24번지 1층,7235
종문,20230518,제주 제주시 한림읍 옹포리 227-1번지 1층,7236
종배네,20190315,제주 제주시 한경면 고산리 2211-1번지 1층,7237
종배네김치찌개,20221018,제주 제주시 한경면 저지리 1724-4번지 1층,7238
종승호,20210622,제주 제주시 연동 273-34번지 1층,7239
종이와마루(호야네집),20190313,제주 제주시 연동 1512-2번지 1층,7240
종종캐주얼다이닝,20140923,제주 제주시 연동 1496-4번지 1층,7241
종합강의실,20180809,제주 제주시 아라일동 362-80번지 1층,7242
종합정육식당,20120327,제주 제주시 오라일동 2454-5번지,7243
좋아좋아숯불갈비2호점,20230410,제주 제주시 연동 295-17번지 1층,7244
좋아좋아숯불갈비3호점,20231106,제주 제주시 노형동 1062-11번지 1층,7245
좋아좋아숯불갈비본점,20190228,제주 제주시 삼도이동 14-1번지 1층,7246
좋은만두김밥,20180529,제주 제주시 애월읍 신엄리 2489-5번지 1층,7247
좋은만두김밥,20220119,제주 제주시 애월읍 신엄리 2489-5번지 1층,7248
주객,20230110,제주 서귀포시 대정읍 보성리 2476-13번지 제주이노에듀타운 A동 107호,7249
주객이전도,20230630,제주 제주시 애월읍 하귀2리 2618-5번지 1층,7250
주거니받거니,20230918,제주 서귀포시 대정읍 하모리 1029-7번지,7251
주공한라식육식당,20060424,제주 서귀포시 동홍동 119번지 동홍2주공아파트 상가 101호,7252
주니네오메기떡,20230817,제주 서귀포시 서귀동 274-2번지 1층,7253
주도적,20220831,제주 제주시 이도일동 1259-12번지 1층,7254
주돼지무한리필,20200629,제주 제주시 연동 456-1번지 2층,7255
주력,20191202,제주 제주시 이도이동 1769-1번지 1층,7256
